RSTR_ID,MENU_NM,MENU_DSCRN,MENU_CTGRY_LCLAS_NM,MENU_CTGRY_SCLAS_NM,RSTR_NM,AREA_NM,MENU_PRICE,RSTR_RDNMADR,RSTR_LNNO_ADRES,BSNS_STATM_BZCND_NM,BSNS_LCNC_NM,RSTR_INTRCN_CONT,PRDL_SEAT_CNT,SEAT_CNT,PRKG_POS_YN,WIFI_OFR_YN,DCRN_YN,PET_ENTRN_POSBL_YN,FGGG_MENU_OFR_YN,TLROM_INFO_CN,RESTDY_INFO_CN,BSNS_TM_CN,HMDLV_SALE_YN,DSBR_CVNTL_YN,DELV_SRVIC_YN,CRCMF_LDMARK_NM,CRCMF_LDMARK_DIST,MB_PMAMT_YN,REPRSNT_MENU_NM,AWARD_INFO_DSCRN,ONLINE_CONV_PRGS_YN,NAVER_GRAD
692195,,,,,니니제과,부산광역시 해운대구,,부산광역시 해운대구 해운대로483번길 10,부산광역시 해운대구 우동 938,기타 휴게음식점,휴게음식점,"부산광역시 해운대구에서 식당을 찾으신다면? ""니니제과""를 방문해보세요!",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,
692699,,,,,테이블온더문(달맞이점),부산광역시 해운대구,,부산광역시 해운대구 달맞이길 189,부산광역시 해운대구 중동 1490-1,분식,일반음식점,"""테이블온더문(달맞이점)""은 부산광역시 해운대구에 있습니다.",,,N,N,N,N,Y,N,연중무휴,매일 11:30~23:00,N,N,N,달맞이동산지구,37.067073,N,,,Y,4.0799999
692784,,,,,카페051(남천점),부산광역시 수영구,,부산광역시 수영구 남천동로 10,부산광역시 수영구 남천동 17-1,커피숍,휴게음식점,"어디 가야 할지 고민이시라고요? 그럼 부산광역시 수영구 맛집, ""카페051(남천점)""을 추천합니다!",,,N,Y,N,N,Y,Y,,"평일 07:30~22:00, 주말 08:00~22:00",N,N,Y,,,N,,,Y,4.4899998
692849,,,,,원조옛날통닭(다대점),부산광역시 사하구,,부산광역시 사하구 다대로 680,부산광역시 사하구 다대동 1552-11,기타,일반음식점,"부산광역시 사하구에서 가 볼 만한 식당을 찾으신다면? ""원조옛날통닭(다대점)""을 추천합니다!",,,N,N,N,N,Y,N,,매일 13:00~24:00,N,N,Y,다대포 해수욕장,221.252369,N,,,Y,4.27
692968,,,,,킹콩,부산광역시 해운대구,,부산광역시 해운대구 대천로67번길 15,부산광역시 해운대구 좌동 1271,경양식,일반음식점,"""킹콩""은 부산광역시 해운대구에 있습니다.",,,N,N,N,N,N,N,,매일 08:00~23:00,N,N,N,,,N,,,N,4.2399998
693578,,,,,브루커피(해운대점),부산광역시 해운대구,,부산광역시 해운대구 우동1로20번가길 28,부산광역시 해운대구 우동 447,커피숍,휴게음식점,"부산광역시 해운대구에 가신다면 ""브루커피(해운대점)""에 방문해보세요~",,,N,Y,N,N,N,N,,,N,N,N,,,N,,,N,4.54
693753,,,,,레이니,부산광역시 해운대구,,부산광역시 해운대구 좌동순환로249번길 21,부산광역시 해운대구 좌동 1431,경양식,일반음식점,"부산광역시 해운대구에 가신다면 ""레이니""에 방문해보세요~",,,N,Y,N,Y,N,Y,,,N,N,N,,,N,,,N,4.3699999
693847,,,,,국가대표(우동점),부산광역시 해운대구,,부산광역시 해운대구 우동1로 50,부산광역시 해운대구 우동 520-43,식육(숯불구이),일반음식점,"어디 가야 할지 고민이시라고요? 그럼 부산광역시 해운대구 맛집, ""국가대표(우동점)""를 추천합니다!",,,N,Y,N,N,Y,N,,매일 12:00~23:00,N,N,N,,,N,,,Y,4.1799998
694188,,,,,죽이야기(중동점),부산광역시 해운대구,,부산광역시 해운대구 해운대로 732,부산광역시 해운대구 중동 1788,한식,일반음식점,"부산광역시 해운대구에서 어디를 갈지 고민이라면! ""죽이야기(중동점)""에 가보시는 건 어떨까요? 지방자치단체 인증을 받은 농림축산식품부 제공 안심식당입니다.",,,N,N,N,N,Y,N,일요일,매일 09:00~21:00,N,N,N,,,N,,안심식당(농림축산식품부),Y,4.6700001
694279,,,,,김밥권선생,부산광역시 수영구,,부산광역시 수영구 수영로 630,부산광역시 수영구 광안동 117-1,일반조리판매,휴게음식점,"어디 가야 할지 고민이시라고요? 그럼 부산광역시 수영구 맛집, ""김밥권선생""을 추천합니다!",,,N,N,N,N,N,N,,매일 07:00~22:00,N,N,Y,,,N,,,N,4.3800001
694811,,,,,우아,부산광역시 해운대구,,부산광역시 해운대구 우동2로 11,부산광역시 해운대구 우동 563-4,일식,일반음식점,"부산광역시 해운대구에서 맛집을 찾으신다면 ""우아""를 추천합니다.",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,
695157,,,,,반올림피자샵(해운대점),부산광역시 해운대구,,부산광역시 해운대구 좌동순환로433번길 31,부산광역시 해운대구 중동 1521-26,기타,일반음식점,"""반올림피자샵(해운대점)""은 부산광역시 해운대구에 있습니다.",,,N,N,N,N,Y,N,,"매일 12:00~00:00, 평일 12:00~00:00, 주말 12:00~00:00",N,N,Y,달맞이동산지구,692.415755,N,,,Y,4.5799999
695404,,,,,구포국수(탑마트신다대점),부산광역시 사하구,,부산광역시 사하구 다송로 58,부산광역시 사하구 다대동 120-19,기타,일반음식점,"부산광역시 사하구에서 어디를 갈지 고민이라면! ""구포국수(탑마트신다대점)""에 가보시는 건 어떨까요?",,,Y,N,N,N,Y,Y,일요일,매일 09:30~21:00,N,N,Y,,,N,,,Y,4.3400002
695420,,,,,크레이지후라이(마린시티점),부산광역시 해운대구,,부산광역시 해운대구 마린시티3로 39,부산광역시 해운대구 우동 1436,기타,일반음식점,"부산광역시 해운대구에서 가 볼 만한 식당을 찾으신다면? ""크레이지후라이(마린시티점)""를 추천합니다!",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,
695471,,,,,스트리트38,부산광역시 해운대구,,부산광역시 해운대구 우동1로38번길 15,부산광역시 해운대구 우동 519-9,기타,일반음식점,"부산광역시 해운대구에서 어디를 갈지 고민이라면! ""스트리트38""에 가보시는 건 어떨까요?",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,
695587,,,,,남천막국수,부산광역시 수영구,,부산광역시 수영구 수영로 381-8,부산광역시 수영구 남천동 357-10,분식,일반음식점,"부산광역시 수영구에 가신다면 ""남천막국수""에 방문해보세요~",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,4.3600001
695658,,,,,비빔밥&죽해까득해운대,부산광역시 해운대구,,부산광역시 해운대구 좌동순환로433번길 30-1,부산광역시 해운대구 중동 1809,한식,일반음식점,"무엇을 먹을지 고민되신다고요? 부산광역시 해운대구에 계시다면 ""비빔밥&죽해까득해운대""를 추천합니다!",,,N,N,N,N,N,N,,,N,N,Y,달맞이동산지구,590.758049,N,,,N,4.6599998
695664,,,,,이가한우,부산광역시 수영구,,부산광역시 수영구 남천동로 10,부산광역시 수영구 남천동 17-1,식육(숯불구이),일반음식점,"부산광역시 수영구에서 가 볼 만한 식당을 찾으신다면? ""이가한우""를 추천합니다!",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,
695786,,,,,수식당,부산광역시 서구,,부산광역시 서구 충무대로 181,부산광역시 서구 남부민동 654,한식,일반음식점,"부산광역시 서구에 가신다면 ""수식당""에 방문해보세요~",,,N,N,N,N,N,N,,,N,N,N,부산공동어시장,394.735862,N,,,N,3.5
696144,,,,,카츠담아(좌동점),부산광역시 해운대구,,부산광역시 해운대구 좌동순환로311번길 8,부산광역시 해운대구 좌동 1328,기타,일반음식점,"부산광역시 해운대구에서 가 볼 만한 식당을 찾으신다면? ""카츠담아(좌동점)""를 추천합니다!",,,N,N,N,N,N,N,일요일,매일 11:00~20:00,N,N,N,,,N,,,N,4.5999999
696276,,,,,아토(ATTO),부산광역시 사하구,,부산광역시 사하구 다대로 395-1,부산광역시 사하구 다대동 82-8,기타,일반음식점,"부산광역시 사하구에 가신다면 ""아토(ATTO)""에 방문해보세요~",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,
696524,,,,,고메밀면(해운대점),부산광역시 해운대구,,부산광역시 해운대구 구남로 36,부산광역시 해운대구 우동 1343,한식,일반음식점,"부산광역시 해운대구에서 맛집을 찾으신다면 ""고메밀면(해운대점)""을 추천합니다. 레드테이블에서 온라인 예약이 가능합니다!",70.0,,N,Y,N,N,Y,N,,매일 09:00~21:00,N,N,Y,해운대해수욕장,215.408657,N,,,Y,4.3899999
697361,,,,,카페문,부산광역시 해운대구,,부산광역시 해운대구 마린시티2로 33,부산광역시 해운대구 우동 1407,일반조리판매,휴게음식점,"부산광역시 해운대구에 가신다면 ""카페문""에 방문해보세요~",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,
697380,,,,,스타벅스(다대포DT점),부산광역시 사하구,,부산광역시 사하구 다대로 493,부산광역시 사하구 다대동 293-1,커피숍,휴게음식점,"부산광역시 사하구에서 가 볼 만한 식당을 찾으신다면? ""스타벅스(다대포DT점)""를 추천합니다!",,,N,N,N,N,Y,N,,,N,N,N,,,Y,,,Y,4.4499998
697922,,,,,마음담은 진곰탕,부산광역시 해운대구,,부산광역시 해운대구 마린시티2로 33,부산광역시 해운대구 우동 1407,한식,일반음식점,"부산광역시 해운대구에서 가 볼 만한 식당을 찾으신다면? ""마음담은 진곰탕""을 추천합니다!",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,
698178,,,,,국가대표,부산광역시 수영구,,부산광역시 수영구 광일로 40,부산광역시 수영구 광안동 502-3,식육(숯불구이),일반음식점,"""국가대표""는 부산광역시 수영구에 있습니다.",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,
698694,,,,,선트리레스토랑,부산광역시 해운대구,,부산광역시 해운대구 달맞이길 209,부산광역시 해운대구 중동 1488-7,기타,일반음식점,"""선트리레스토랑""은 부산광역시 해운대구에 있습니다.",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,
698740,,,,,OX PC방(해운대중동점),부산광역시 해운대구,,부산광역시 해운대구 좌동순환로 506,부산광역시 해운대구 중동 1766-6,일반조리판매,휴게음식점,"부산광역시 해운대구에서 식당을 찾으신다면? ""OX PC방(해운대중동점)""을 방문해보세요!",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,
699228,,,,,홉슈크림,부산광역시 해운대구,,부산광역시 해운대구 해운대로570번길 46,부산광역시 해운대구 우동 629-6,기타 휴게음식점,휴게음식점,"무엇을 먹을지 고민되신다고요? 부산광역시 해운대구에 계시다면 ""홉슈크림""을 추천합니다!",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,
699263,,,,,장수추어탕 닭계장,부산광역시 수영구,,부산광역시 수영구 무학로9번길 136-7,부산광역시 수영구 광안동 207-20,한식,일반음식점,"어디 가야 할지 고민이시라고요? 그럼 부산광역시 수영구 맛집, ""장수추어탕 닭계장""을 추천합니다!",,,N,N,N,N,N,N,,,N,N,Y,수영사적공원,556.586441,N,,,N,4.8499999
699282,,,,,응급실국물떡복이(해운대장산점),부산광역시 해운대구,,부산광역시 해운대구 세실로 30,부산광역시 해운대구 좌동 1317,분식,일반음식점,"부산광역시 해운대구에 가신다면 ""응급실국물떡복이(해운대장산점)""에 방문해보세요~ 네이버 온라인 예약이 가능합니다!",,,Y,Y,N,N,N,Y,화요일,평일 11:00~23:00,N,N,Y,,,Y,,,N,4.54
699303,,,,,쌀호두과자,부산광역시 해운대구,,부산광역시 해운대구 구남로 16,부산광역시 해운대구 우동 541-2,일반조리판매,휴게음식점,"어디 가야 할지 고민이시라고요? 그럼 부산광역시 해운대구 맛집, ""쌀호두과자""를 추천합니다!",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,
699322,,,,,매초롬,부산광역시 수영구,,부산광역시 수영구 수영로540번길 24-4,부산광역시 수영구 광안동 169-29,기타,일반음식점,"부산광역시 수영구에 가신다면 ""매초롬""에 방문해보세요~",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,
699591,,,,,스웨디쉬,부산광역시 해운대구,,부산광역시 해운대구 우동1로20번길 19,부산광역시 해운대구 우동 532-17,기타,일반음식점,"부산광역시 해운대구에서 어디를 갈지 고민이라면! ""스웨디쉬""에 가보시는 건 어떨까요?",40.0,,N,N,N,N,N,N,,,N,N,N,해운대해수욕장,615.586845,N,,,N,4.3099999
699640,,,,,옥이네 김치찌개와 직화삼겹(광안점),부산광역시 수영구,,부산광역시 수영구 광일로29번가길 17,부산광역시 수영구 광안동 536-5,한식,일반음식점,"부산광역시 수영구에 가신다면 ""옥이네 김치찌개와 직화삼겹(광안점)""에 방문해보세요~",,,N,N,N,N,Y,N,,매일 11:00~24:00,N,N,N,,,N,,,Y,4.6900001
700457,,,,,뮤직캠프(MUSIC CAMP),부산광역시 수영구,,부산광역시 수영구 광남로48번길 33,부산광역시 수영구 남천동 5-29,호프/통닭,일반음식점,"""뮤직캠프(MUSIC CAMP)""는 부산광역시 수영구에 있습니다.",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,
700580,,,,,크림(krim),부산광역시 수영구,,부산광역시 수영구 수영로554번가길 23,부산광역시 수영구 광안동 172-15,커피숍,휴게음식점,"부산광역시 수영구에서 가 볼 만한 식당을 찾으신다면? ""크림(krim)""을 추천합니다!",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,
700648,,,,,61224,부산광역시 해운대구,,부산광역시 해운대구 해운대해변로 287,부산광역시 해운대구 중동 1392-100,경양식,일반음식점,"부산광역시 해운대구에 가신다면 ""61224""에 방문해보세요~",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,
700804,,,,,버거샵,부산광역시 해운대구,,부산광역시 해운대구 우동1로20번길 19,부산광역시 해운대구 우동 532-17,기타,일반음식점,"""버거샵""은 부산광역시 해운대구에 있습니다. 지방자치단체 인증을 받은 농림축산식품부 제공 안심식당입니다.",,,N,Y,N,N,N,N,연중무휴,매일 11:00~20:30,N,N,Y,해운대해수욕장,615.586845,N,,안심식당(농림축산식품부),N,4.54
701083,,,,,호야(마린시티점),부산광역시 해운대구,,부산광역시 해운대구 마린시티3로 23,부산광역시 해운대구 우동 1435,한식,일반음식점,"""호야(마린시티점)""를 부산광역시 해운대구의 가 볼 만한 식당으로 추천합니다!",,,Y,Y,N,N,Y,Y,,매일 00:00~24:00,N,N,N,동백섬,625.41414,N,,,Y,4.1599998
701166,,,,,송정동새마을협의회2호,부산광역시 해운대구,,,부산광역시 해운대구 송정동 297-111,한식,일반음식점,"""송정동새마을협의회2호""는 부산광역시 해운대구에 있습니다.",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,
701232,,,,,지에이비148,부산광역시 수영구,,부산광역시 수영구 광안해변로 122,부산광역시 수영구 남천동 148-5,경양식,일반음식점,"부산광역시 수영구에서 식당을 찾으신다면? ""지에이비148""을 방문해보세요! 지방자치단체 인증을 받은 농림축산식품부 제공 안심식당입니다. 네이버 온라인 예약이 가능합니다!",,,Y,Y,N,N,N,Y,,"매일 12:00~23:00, 평일 15:00~17:00",N,N,N,,,Y,,안심식당(농림축산식품부),N,4.6100001
701246,,,,,육회한브로,부산광역시 해운대구,,부산광역시 해운대구 세실로27번길 17,부산광역시 해운대구 좌동 1483-1,일식,일반음식점,"부산광역시 해운대구에서 가 볼 만한 식당을 찾으신다면? ""육회한브로""를 추천합니다!",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,
701406,,,,,현풍닭칼국수(해운대직영점),부산광역시 해운대구,,부산광역시 해운대구 좌동순환로 43-1,부산광역시 해운대구 좌동 1341-21,한식,일반음식점,"부산광역시 해운대구에서 가 볼 만한 식당을 찾으신다면? ""현풍닭칼국수(해운대직영점)""를 추천합니다!",,,N,Y,N,N,N,Y,월요일,"주말 11:00~09:00, 평일 11:00~09:00",N,N,N,,,N,,,N,4.4099998
701488,,,,,이태리식탁,부산광역시 해운대구,,부산광역시 해운대구 우동1로38번길 2,부산광역시 해운대구 우동 512-3,"외국음식전문점(인도,태국등)",일반음식점,"부산광역시 해운대구에 가신다면 ""이태리식탁""에 방문해보세요~ 지방자치단체 인증을 받은 농림축산식품부 제공 안심식당입니다.",,,N,Y,N,N,N,N,수요일,매일 11:30~20:30,N,N,N,해운대해수욕장,676.181121,N,,안심식당(농림축산식품부),N,4.5300002
701498,,,,,넥스트챕터,부산광역시 해운대구,,부산광역시 해운대구 해운대로 814,부산광역시 해운대구 좌동 1479-3,커피숍,휴게음식점,"""넥스트챕터""를 부산광역시 해운대구의 가 볼 만한 식당으로 추천합니다!",,,Y,Y,N,N,N,N,토요일,,N,N,N,,,N,,,N,4.6900001
701721,,,,,카페루루(cafe LuLu),부산광역시 수영구,,부산광역시 수영구 광남로48번길 21,부산광역시 수영구 남천동 5-26,기타,일반음식점,"부산광역시 수영구에 가신다면 ""카페루루(cafe LuLu)""에 방문해보세요~",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,
702331,,,,,송정동청년회,부산광역시 해운대구,,부산광역시 해운대구 송정해변로 20,부산광역시 해운대구 송정동 288-45,한식,일반음식점,"""송정동청년회""를 부산광역시 해운대구의 가 볼 만한 식당으로 추천합니다!",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,
702332,,,,,소울인,부산광역시 해운대구,,부산광역시 해운대구 좌동로 68,부산광역시 해운대구 중동 191,한식,일반음식점,"부산광역시 해운대구에 가신다면 ""소울인""에 방문해보세요~",,,N,N,N,N,N,Y,,매일 17:00~24:00,N,N,N,,,N,,,N,4.52
702402,,,,,금쏘가리,부산광역시 수영구,,부산광역시 수영구 수영로603번길 30-1,부산광역시 수영구 광안동 558-3,한식,일반음식점,"""금쏘가리""는 부산광역시 수영구에 있습니다.",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,4.4200001
